epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,0.1,,,
56.0,65.0,34.0,0.0,10000.0,294.11765,-167.0,-167.0,,0.02,0.1,,,
112.0,38.0,69.0,0.0,20000.0,289.85507,-167.0,-167.0,,0.02,0.1,,,
167.0,130.0,105.0,0.0,30000.0,285.7143,-173.0,-169.0,,0.02,0.1,,,
